id,userId,productId,variantId,productName,sku,unitPrice,quantity,totalPrice,inStock
f2ab5708-de11-47c0-95be-247bf33916e2,06a4e85b-1c64-4650-9ce7-ecf4cc1b4077,5b6409a6-07f4-4954-abbe-c592e0aa2d08,24b6a429-4c1b-4c11-95a2-c1049f8b88a3,Boots Deluxe,SHO-9863-WS,155.56,2,311.12,True
634762f6-7c6a-42f7-b7dd-83e05de364c8,06a4e85b-1c64-4650-9ce7-ecf4cc1b4077,1647f98e-22e1-44e3-86f6-ac850adecf88,,Beats Studio Pro,AUD-9834,159.36,2,318.72,True
43111222-3ba8-4210-8e47-41ab5179a157,06a4e85b-1c64-4650-9ce7-ecf4cc1b4077,27718268-0ec6-4920-b76c-57c48dabf9a2,,Hoodie Deluxe,KID-8345,16.02,3,48.06,True
11eef96e-0800-46b8-8855-25ab109a7544,d6f1cce2-087a-46b9-963f-6065ceb3d9ef,a5cb0b65-9e26-4e48-b882-9f9c791c1e51,,Echo Dot Premium,SMA-5365,823.68,3,2471.04,False
b45eb191-a84e-498e-9a98-6cf2baad87c2,d6f1cce2-087a-46b9-963f-6065ceb3d9ef,060f5119-f6f3-4ee8-8400-888faf5e2b50,,Jewelry Basic,ACC-5739,20.09,3,60.269999999999996,False
a0a82736-82fe-40f2-acd5-4ddcb1c473b4,d6f1cce2-087a-46b9-963f-6065ceb3d9ef,807f7d13-a059-46b8-8248-1c05047b3387,,JBL Free Premium,AUD-8802,311.14,3,933.42,True
f3db9f7d-6ee3-426e-a6ac-bb8e1f07fb2b,d6f1cce2-087a-46b9-963f-6065ceb3d9ef,b87ea0c9-29af-4a3a-9ddb-1e2255d5ed52,5e0b55e3-02fb-42e8-b55e-70d369f5fbf6,Wallet Pro,ACC-2401-PM,92.69,1,92.69,True
c6aa9d30-a08f-4fb9-9218-3ae2ef3fda9b,d6f1cce2-087a-46b9-963f-6065ceb3d9ef,f17797d2-678e-4c98-a07c-e21ce483ff9b,42d4717c-c99f-4639-ae7a-5509025bc9f3,Running Shoes Deluxe,SHO-3334-BL,66.22,1,66.22,True
26fc7e0e-60cb-4696-830d-46e613f1f3f9,afd26bc2-eab1-445e-ae6c-fa28966c5fe7,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,,ASUS ZenBook Elite,LAP-4804,1090.36,3,3271.08,True
bd0147b1-9481-48ba-b13c-8ec171821d17,afd26bc2-eab1-445e-ae6c-fa28966c5fe7,d74357eb-88b0-49dc-afda-9187582b2d60,,Gym Bag Premium,BAG-7131,134.56,3,403.68,True
7df4ec07-ca10-496f-8d47-ec825892b5c4,afd26bc2-eab1-445e-ae6c-fa28966c5fe7,ccbc6fa3-24ae-4d66-98f9-02e823fc2bf1,,PlayStation Console Premium,GAM-3374,1300.97,3,3902.91,False
c6e4ebfa-fe89-4341-b6b1-c71120f2cf58,afd26bc2-eab1-445e-ae6c-fa28966c5fe7,08f4417c-d32e-432c-ad30-9f1b516520a3,,PlayStation Console Elite,GAM-4144,2448.93,3,7346.789999999999,True
396d3691-caea-47ab-88e8-b776a0e816d0,cd8d7315-1306-4e24-ad62-3cb0d46b2aa8,d386e7da-38e6-438f-a04b-b7848ff2f491,ba608da1-e276-4aa7-adb0-1b17b7503a68,Boots Plus,SHO-8111-BM,167.99,1,167.99,True
bccca67f-a392-48f3-a747-80bd3cde02d2,9713a3e2-0dd2-4b9e-bb60-b12ae7c76898,0d0eabe6-da39-4d9b-b6ce-b09ebd687175,,Running Shoes Standard,SHO-5644,167.43,1,167.43,True
c16ac001-d34d-4ab8-ac5d-173547d21c65,9713a3e2-0dd2-4b9e-bb60-b12ae7c76898,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,,OnePlus Nord Deluxe,SMA-3557,1107.57,3,3322.71,True
a203b42e-7591-4390-8f9f-30cd8bb43db2,9713a3e2-0dd2-4b9e-bb60-b12ae7c76898,53fd0878-501b-4654-9800-c0f41d8fc01d,,JBL Free Premium,AUD-3224,274.78,1,274.78,True
872828f7-8792-424e-b19c-45731702a7b1,9713a3e2-0dd2-4b9e-bb60-b12ae7c76898,d651b848-44be-48ff-b987-791fa447af4a,,Lenovo Tab Basic,TAB-9797,727.18,1,727.18,True
688c6cf4-ec01-4e20-b053-9f0da13fb9bd,21f219e5-745f-48ba-b27a-692cee878183,c486682d-244c-4454-bcda-835466a30236,,Scarf,ACC-4696,192.39,2,384.78,True
c6937e00-882b-44e5-8abd-92ac2657380f,21f219e5-745f-48ba-b27a-692cee878183,485a1789-7c4e-41f4-a388-812dc74f6905,,Summer Dress Elite,WOM-2457,85.91,1,85.91,True
8fa9601b-3a37-45ec-9666-ec31b5fc6667,21f219e5-745f-48ba-b27a-692cee878183,8f34d4de-798d-4fcf-a844-5238cea9f2ea,,iPad Air Basic,TAB-3886,155.68,2,311.36,False
8a061d4e-3bba-476d-b240-e7abc871e3ce,21f219e5-745f-48ba-b27a-692cee878183,e64d0e13-600a-41fb-8ba3-3900e982b99e,,Summer Dress Plus,WOM-3025,69.07,2,138.14,True
acc98653-6b07-45c2-a799-4aa52f33cbaf,699df905-35e5-4b75-a205-4063aa971dd1,bab5bb4a-2ec0-4623-8395-dbde70ff39c3,,Tripod Standard,CAM-7834,825.42,2,1650.84,False
a1d43788-1126-4114-8336-3b0b1d0cd9fb,699df905-35e5-4b75-a205-4063aa971dd1,d651b848-44be-48ff-b987-791fa447af4a,,Lenovo Tab Basic,TAB-9797,727.18,1,727.18,True
913585da-394b-40fb-943d-dab7bdfb2ae5,699df905-35e5-4b75-a205-4063aa971dd1,08be7532-5634-4711-8f5d-87bbad608a54,,Gaming Mouse,GAM-8452,2223.23,1,2223.23,True
19bc5a44-eb4d-4f17-a38a-809a9410079f,699df905-35e5-4b75-a205-4063aa971dd1,5b0642ff-710e-4889-b254-4170d2ecb9c6,,Action Camera Plus,CAM-7109,880.36,3,2641.08,True
f7897fd5-8528-47a1-a3fe-2781009cce88,699df905-35e5-4b75-a205-4063aa971dd1,f6b4a8de-62d0-4d49-8433-8c47e9448c68,,Pajama Set Basic,KID-4799,163.2,3,489.59999999999997,True
b3142e4d-b142-451f-955b-d439df9b8346,29def184-995e-4c18-8ff5-d294897803e4,719a940d-b31a-465d-a33b-66407cc085a7,,Polo Shirt Premium,MEN-7394,38.33,2,76.66,True
1b5f6cf6-ba84-4573-a614-56cfec653005,29def184-995e-4c18-8ff5-d294897803e4,21048970-bd7c-4b72-a94f-4b6873c5f282,,Loafers Standard,SHO-4954,150.76,1,150.76,True
8a7ea093-f70f-4805-81ca-412499c9a31d,29def184-995e-4c18-8ff5-d294897803e4,d651b848-44be-48ff-b987-791fa447af4a,,Lenovo Tab Basic,TAB-9797,727.18,1,727.18,True
2b983195-d7d1-42c9-832c-3a83b4f538ac,29def184-995e-4c18-8ff5-d294897803e4,3450138b-48be-46cc-b32a-164cb1d7fc22,,Leggings Premium,WOM-8433,44.36,3,133.07999999999998,True
5f8b7ae5-0735-47a3-be1a-9c4203c8657b,29def184-995e-4c18-8ff5-d294897803e4,57734fa6-e8d7-461e-9857-b3dd8290766f,,iPad Air Deluxe,TAB-8649,516.45,1,516.45,True
177bdb6b-b853-41a1-a84b-647032d35170,29def184-995e-4c18-8ff5-d294897803e4,ffcc3f59-cb43-490f-b2f4-e014ca8d7aa8,,Hoodie Pro,KID-5762,32.95,3,98.85000000000001,False
8188982f-c210-4545-af18-2b29e5ca88c4,d95de9ed-4ca5-4e53-a139-35a02afdb784,6c570d91-abec-421e-8efa-517e096eaade,,Huawei P Series Premium,SMA-7046,2112.0,1,2112.0,True
a14c9e2f-39ab-46ad-b1e8-8aaddbd3973a,d95de9ed-4ca5-4e53-a139-35a02afdb784,e0d5eda2-7170-48f7-b307-882aa0b5df48,,Health Monitor Premium,WEA-5761,116.06,1,116.06,False
e04633ce-1f03-4ab4-a67c-e786e119e0ac,1077c2da-cc59-4420-96f7-769c41379b51,d636cf16-f1f7-485b-80b1-dc82533e22cd,,Romper,KID-5019,108.97,1,108.97,False
f0390abe-1128-4162-9524-c2cc3935ac99,1077c2da-cc59-4420-96f7-769c41379b51,cdeacc4a-ab67-466c-a5fd-f2e08cdf7e69,,Sandals Plus,SHO-8942,43.28,1,43.28,True
83f71ac7-555f-4de3-bb2b-caab7e3cf312,1077c2da-cc59-4420-96f7-769c41379b51,62835ce7-4cc3-4651-8a19-7b69f82ceefb,,iPad Mini Pro,TAB-9456,264.14,3,792.42,True
1023b594-ec3d-460c-8b95-a069f7bc808c,1077c2da-cc59-4420-96f7-769c41379b51,2dfcedf0-37c3-4f7a-808e-d81fe33b8005,,Smart Ring Deluxe,WEA-9856,383.39,2,766.78,True
8cc20797-5137-486d-aa17-af62bf9f5793,d6a56ad9-baf4-4cac-9d3e-5432799930c9,e35aed3b-9ccd-47de-9da2-ff7bc04ed18f,,Security Camera Elite,SMA-2033,440.96,3,1322.8799999999999,True
03e2b6b7-4cea-4346-a622-8079464d93ea,d6a56ad9-baf4-4cac-9d3e-5432799930c9,d386e7da-38e6-438f-a04b-b7848ff2f491,d13e8244-4c48-4e27-9626-27f052d90514,Boots Plus,SHO-8111-WXL,155.02,2,310.04,True
10e7ce7a-60e1-40c8-b244-06abf11ab4f3,d6a56ad9-baf4-4cac-9d3e-5432799930c9,f7de761f-29f6-4cee-8db2-ebb8f5932aa0,e38a47c3-3a06-4665-ac38-9dae98a229bf,Button-up Standard,MEN-2041-GS,218.63,3,655.89,True
e901abcf-8aea-4423-a99d-f90498783b0d,d6a56ad9-baf4-4cac-9d3e-5432799930c9,23e4cfa3-8d11-455e-a5cb-1b92b22bb14d,,Hat Deluxe,ACC-6597,192.61,1,192.61,True
0da757a4-ff16-44bf-a40a-271b8f736271,d6a56ad9-baf4-4cac-9d3e-5432799930c9,73e594a4-39e1-4cfa-b6b5-299e9f45befd,,Ring Doorbell Pro,SMA-5183,412.91,2,825.82,True
6bc0c492-df4e-4322-843a-ab3e2637393f,a12e6b90-3979-41ec-bbc8-128016d1088a,6c570d91-abec-421e-8efa-517e096eaade,,Huawei P Series Premium,SMA-7046,2112.0,1,2112.0,True
f57fa87b-ca7f-470f-b3d2-837edaa25567,a12e6b90-3979-41ec-bbc8-128016d1088a,700b8669-db69-4d55-963f-19d179606a1c,90f11cd0-f576-45a7-8901-eb1a3bfb9e75,Sandals,SHO-8424-BM,152.97,3,458.90999999999997,True
7a3c6061-fb74-4475-b188-20d9fe976361,77f80b90-d5d7-4a89-9762-fc84b12a1e11,8b32c096-ee25-4c93-899b-0d4e61517670,,Cardigan Pro,WOM-3627,156.83,3,470.49,False
7c756bf3-4cd2-47d3-807a-38978479ad02,77f80b90-d5d7-4a89-9762-fc84b12a1e11,b1c9a8fb-0d81-4f94-a04c-7baf28899d0e,,Xperia Pro Premium,SMA-7824,2213.52,1,2213.52,True
29c01b2e-08a8-4431-852a-17e0c26ddc88,77f80b90-d5d7-4a89-9762-fc84b12a1e11,6a21cb7c-f25e-404b-a05d-870382b4bba8,,Backpack Deluxe,BAG-1627,106.78,2,213.56,False
417b3f68-529c-4184-aecc-6fd02a10e1b5,77f80b90-d5d7-4a89-9762-fc84b12a1e11,47774a60-e5bd-4e10-ad83-3e1e679c4e62,,Summer Dress Plus,WOM-7822,232.78,3,698.34,False
7a463a3d-d6e8-41a9-b76f-b78635f65881,77f80b90-d5d7-4a89-9762-fc84b12a1e11,44e5d4f7-d268-42c1-8285-67c74a8ee114,,Dell XPS Plus,LAP-1840,980.93,3,2942.79,True
9215d9fc-b94b-48e9-85a6-a8c51a29df06,77f80b90-d5d7-4a89-9762-fc84b12a1e11,eecaef18-52b0-4cb5-8995-d3cc441d5ddc,,Handbag Elite,BAG-8773,180.22,1,180.22,True
f1946ac6-42ab-4c82-ae84-c5f0e0492d79,77f80b90-d5d7-4a89-9762-fc84b12a1e11,478169f3-ba1d-40f8-95ca-ef0bacfd4302,,Camera Lens Premium,CAM-2449,611.03,1,611.03,True
1fd563db-7c61-4fd2-8b26-a89d24a3325a,6a802c6a-2c1b-4c6f-8d98-e5b91df26881,563b480a-d429-4b59-b453-656b2cacb7ff,,Echo Dot Elite,SMA-2995,169.1,1,169.1,True
2c23a0af-fb5a-495a-a6f1-2b36fb5485e5,6a802c6a-2c1b-4c6f-8d98-e5b91df26881,5369328c-d9e8-446a-bde3-a0ec7c79627a,,Blazer Elite,WOM-7853,239.8,3,719.4000000000001,True
644d1cb7-b024-4ecd-951c-6291d0897763,6a802c6a-2c1b-4c6f-8d98-e5b91df26881,90a9e14a-1f65-4aff-a859-76baa86ea5b3,,Health Monitor Plus,WEA-8203,113.29,3,339.87,True
4407a82a-d65e-45bf-a43c-e8cb3f306e9b,6a802c6a-2c1b-4c6f-8d98-e5b91df26881,29ce6472-c149-4bdd-a4cd-bec877991284,,OnePlus Nord Elite,SMA-4164,847.27,1,847.27,True
e2bb9da3-d42b-419f-80f5-cb141bbfa8cb,53df24b7-d85b-4796-9371-e99886876f0d,8382c2df-10df-4f94-9c49-cc15004b8f1b,,Button-up Deluxe,MEN-5478,242.33,3,726.99,True
8e8c95f4-baa2-4f82-bdcc-f1f13496320e,53df24b7-d85b-4796-9371-e99886876f0d,6c570d91-abec-421e-8efa-517e096eaade,,Huawei P Series Premium,SMA-7046,2112.0,2,4224.0,True
2447db7d-84ed-4e7c-a159-1f7155adae89,5fcee1c4-cf73-4d9c-a46d-51e09d8f84e8,485a1789-7c4e-41f4-a388-812dc74f6905,f2d4d2b1-3eff-4a47-abd2-9130f0d14bb4,Summer Dress Elite,WOM-2457-YXL,88.09,1,88.09,True
fac3cddb-e77c-48a2-9371-fbad7e6f9368,5fcee1c4-cf73-4d9c-a46d-51e09d8f84e8,700b8669-db69-4d55-963f-19d179606a1c,5ccfdf88-2dda-4f71-b5d2-96ee09d13091,Sandals,SHO-8424-YL,164.62,3,493.86,True
9b7edcb8-25ca-48cb-b0d5-f975fa03fd20,5fcee1c4-cf73-4d9c-a46d-51e09d8f84e8,478169f3-ba1d-40f8-95ca-ef0bacfd4302,,Camera Lens Premium,CAM-2449,611.03,2,1222.06,True
b0711aba-3055-49f8-a924-b0f1983867b6,5fcee1c4-cf73-4d9c-a46d-51e09d8f84e8,b10c01dd-2315-4944-8b5d-0855d54b90c2,,Alienware Gaming Standard,LAP-8558,947.71,3,2843.13,True
a93f16ad-9a78-4c63-8c1c-d8bfcc94b527,5fcee1c4-cf73-4d9c-a46d-51e09d8f84e8,5b6409a6-07f4-4954-abbe-c592e0aa2d08,9c13962e-42dd-4313-a2f0-ac4d5f16e27e,Boots Deluxe,SHO-9863-GXS,140.76,1,140.76,True
227d10aa-fcb5-4c1d-9425-d4f77f4c882a,e4c0ae1c-3eda-4100-94f7-e54468ca9467,7b165a7e-a5ef-48ad-99a6-2f86a26feaf5,,Gaming Mouse Elite,GAM-2361,1824.94,3,5474.82,True
6dfd55e1-6339-4223-b7b1-6ff99b8b9fed,e4c0ae1c-3eda-4100-94f7-e54468ca9467,2b6f5046-9b25-4174-a68e-718a005364e3,,Security Camera Deluxe,SMA-1984,242.33,3,726.99,True
5e5fe813-f817-4660-acf8-2c66ddfb2601,54709dd6-908e-434e-83e4-f1da9d0c19f1,14d413b9-38bd-451e-ac90-eb0d5563dcbe,,MacBook Pro Basic,LAP-6946,1856.0,2,3712.0,True
3fa8611a-452d-42b7-9dab-3556ab1a7915,54709dd6-908e-434e-83e4-f1da9d0c19f1,918c12b6-140a-4835-a379-127b24785f82,,Dell XPS Plus,LAP-4166,1198.89,3,3596.67,False
ac9ef273-ebfa-4683-be0f-03412f65536c,54709dd6-908e-434e-83e4-f1da9d0c19f1,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,,ThinkPad X1 Basic,LAP-9904,1637.55,1,1637.55,False
9debfac1-ccd5-4792-a3cd-8e95549f239f,54709dd6-908e-434e-83e4-f1da9d0c19f1,30769e80-510d-4682-98d4-9ae7ea6c5293,,Gaming Chair Deluxe,GAM-4769,1017.48,2,2034.96,True
3c9778b6-4c00-44ca-8cf6-f53b8e66233f,54709dd6-908e-434e-83e4-f1da9d0c19f1,4f7b9dfc-1b0c-4530-9f1c-d75e6834d03f,,Jewelry,ACC-3044,188.51,2,377.02,True
cfe2ce5f-9f4f-42c3-88e8-0110599cf7c9,54709dd6-908e-434e-83e4-f1da9d0c19f1,c44969e1-8660-4e52-be78-176fd6fa0656,,iPad Air Elite,TAB-2517,119.94,1,119.94,True
d89f7691-a5d4-4464-82d8-1dd5eb445bef,54709dd6-908e-434e-83e4-f1da9d0c19f1,e9e4e2ac-3a85-4a76-a4ea-78dafdf844ee,,Scarf Plus,ACC-3415,128.59,2,257.18,True
7f46aac5-0b41-4f9a-9175-6bddad2a9572,37d2c708-0e58-4c02-838d-8a52ed233316,a6efe868-4059-44e4-824d-35a981fd4caa,,Polo Shirt Pro,MEN-6531,166.13,1,166.13,True
00e40bb5-dd57-4971-8fb3-7caa58e0786a,37d2c708-0e58-4c02-838d-8a52ed233316,29ce6472-c149-4bdd-a4cd-bec877991284,,OnePlus Nord Elite,SMA-4164,847.27,1,847.27,True
6ea014b9-1c89-484a-bd5c-fe42ebbfdee4,37d2c708-0e58-4c02-838d-8a52ed233316,700b8669-db69-4d55-963f-19d179606a1c,5ccfdf88-2dda-4f71-b5d2-96ee09d13091,Sandals,SHO-8424-YL,164.62,2,329.24,True
3b92c694-ce4d-452b-895d-84c39d5539ec,37d2c708-0e58-4c02-838d-8a52ed233316,060f5119-f6f3-4ee8-8400-888faf5e2b50,,Jewelry Basic,ACC-5739,20.09,3,60.269999999999996,True
ae81d8e8-2fe1-4f0e-b101-0af83aabc927,37d2c708-0e58-4c02-838d-8a52ed233316,9a190be6-d118-4bb7-9667-f52bba6bcda2,,Skinny Jeans Plus,WOM-2468,135.54,3,406.62,True
6237fb1b-7574-4602-9141-4b899ea22a2f,37d2c708-0e58-4c02-838d-8a52ed233316,e0d5eda2-7170-48f7-b307-882aa0b5df48,,Health Monitor Premium,WEA-5761,116.06,3,348.18,True
eca65d46-c8e1-4b84-9bef-bd9609b205fb,37d2c708-0e58-4c02-838d-8a52ed233316,066f483c-b0a2-4833-bce8-577cfb6ab029,,ASUS ZenBook Standard,LAP-4401,626.15,1,626.15,True
a11a84c4-49fc-465a-b391-b555dc1c0f06,ed374d05-cdc4-48e6-ae3d-44676852f9ed,14d413b9-38bd-451e-ac90-eb0d5563dcbe,,MacBook Pro Basic,LAP-6946,1856.0,3,5568.0,True
6d4c56ef-0041-44d4-8948-ff6c3753f29d,a0262b67-7ce9-4217-92ec-b72bd445a343,8547b0ab-d519-421c-b307-fb6a330e67e5,,Instant Camera Standard,CAM-3683,682.87,2,1365.74,True
772e009e-e412-4ae3-af7d-db61f6f91d25,a0262b67-7ce9-4217-92ec-b72bd445a343,0c68ff00-91ea-4a61-9720-5cd4b7205d82,,HP Spectre,LAP-2865,1050.99,3,3152.9700000000003,True
3d714ce7-9ea2-45db-b640-c344cf3987ec,a0262b67-7ce9-4217-92ec-b72bd445a343,80f8bfb2-e668-4b98-846a-7f0589f3bd91,,Apple Watch Plus,WEA-1284,159.04,1,159.04,False
f47b86ce-4a6b-41a8-8b97-c5b0ca170f1e,a0262b67-7ce9-4217-92ec-b72bd445a343,eecaef18-52b0-4cb5-8995-d3cc441d5ddc,,Handbag Elite,BAG-8773,180.22,1,180.22,True
30b6a828-b3e3-48a3-9453-bf95e28c4d4b,15e1e27f-28e0-4834-b899-fa11572563a4,094d4256-9e9e-49b4-8e0b-04efe23b2385,,Galaxy Tab Pro,TAB-8672,348.3,1,348.3,True
a431bef5-5a20-46bf-9b15-43ad0ed6eeda,15e1e27f-28e0-4834-b899-fa11572563a4,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4,,ThinkPad X1 Basic,LAP-9904,1637.55,2,3275.1,False
8f61c1ad-e8b8-4186-87b6-207c263c8ef1,29dd423b-b206-42c7-ab6f-113d8a6b77d5,8b33fed3-ef3f-4e7e-8afb-805b39af2b22,,Surface Laptop Pro,LAP-8924,2354.55,3,7063.650000000001,True
62f9db83-e9ef-4a2a-bbfb-58cb8f5a7113,bebb8d29-cbb8-4b5c-9622-21f44aeea90f,5b6409a6-07f4-4954-abbe-c592e0aa2d08,,Boots Deluxe,SHO-9863,152.45,3,457.34999999999997,True
432d7c18-b58c-4b89-9867-a84ceeb8ccaa,bebb8d29-cbb8-4b5c-9622-21f44aeea90f,a1ad591c-e6ed-4c9c-9454-432914a14597,,Handbag Standard,BAG-8474,244.74,2,489.48,True
89579fdf-e570-4e57-b71d-90c4df1dc569,6071c7b0-1469-4385-82f6-33592cdc1285,f17797d2-678e-4c98-a07c-e21ce483ff9b,,Running Shoes Deluxe,SHO-3334,66.42,1,66.42,True
c7c5369d-c7d1-4954-a52d-867bec0e1f98,6071c7b0-1469-4385-82f6-33592cdc1285,dbbb710f-7d10-4704-91ca-86b9cb893334,,Sweater Basic,WOM-2478,45.45,3,136.35000000000002,False
e9d19959-9c67-47a7-a21a-76192c3b9c92,6071c7b0-1469-4385-82f6-33592cdc1285,75773aa8-282f-4da1-85f7-2a66add96c02,,Duffel Bag Standard,BAG-6342,174.59,3,523.77,True
98ed8e73-4005-445e-b9a7-6b67d7cfac1f,6071c7b0-1469-4385-82f6-33592cdc1285,8382c2df-10df-4f94-9c49-cc15004b8f1b,,Button-up Deluxe,MEN-5478,242.33,3,726.99,True
0ef3e5b7-e728-46ec-b6a6-b2a8099f38aa,41f62ba4-d9e1-4ee0-a775-c04ad03cf8e7,f6a03f62-b489-4f2d-a650-3cbd9de1104a,,iPhone Pro Max Plus,SMA-3955,1410.31,2,2820.62,True
6e28fbed-225d-4a7a-9251-292e018bad25,41f62ba4-d9e1-4ee0-a775-c04ad03cf8e7,bff15058-aeaa-48d6-a52f-12d1f1af9b4c,,Romper Elite,KID-2410,52.96,3,158.88,True
85576f82-0cb3-4144-b9ad-8a7672771d1b,41f62ba4-d9e1-4ee0-a775-c04ad03cf8e7,29ce6472-c149-4bdd-a4cd-bec877991284,,OnePlus Nord Elite,SMA-4164,847.27,2,1694.54,True
0258eee7-0d8c-458d-b07d-a49b9105dd95,41f62ba4-d9e1-4ee0-a775-c04ad03cf8e7,e0d5eda2-7170-48f7-b307-882aa0b5df48,,Health Monitor Premium,WEA-5761,116.06,2,232.12,True
edb52abf-85de-4ee1-83e8-a998f45037bc,41f62ba4-d9e1-4ee0-a775-c04ad03cf8e7,a703f494-11dc-4d67-943c-bfa86b3c0b1d,,Beats Studio,AUD-5699,94.38,2,188.76,True
99a69ec3-823e-469e-9b89-422e27c06159,b6fab17c-d730-4565-ad02-4f0b240474ce,078cb6b1-48fb-4d04-8198-02b2a4ba479e,,Scarf Basic,ACC-7435,161.7,2,323.4,True
46f46ebe-c05a-4d83-9318-9d0a5bca0fe6,b6fab17c-d730-4565-ad02-4f0b240474ce,71768175-68a5-4711-b2f3-34193f7bc5f3,,VR Headset Elite,GAM-2416,1376.26,3,4128.78,False
a324452e-1dd0-4f97-907b-87e6b06c5f98,b6fab17c-d730-4565-ad02-4f0b240474ce,f033586d-f7ab-4170-899e-25cc3cb300cd,,Echo Dot Premium,SMA-8898,528.23,1,528.23,True
7528fcd2-d2a1-4b7e-a4b7-6368220d48e8,b6fab17c-d730-4565-ad02-4f0b240474ce,f6b4a8de-62d0-4d49-8433-8c47e9448c68,,Pajama Set Basic,KID-4799,163.2,1,163.2,True
36c1c052-f115-4848-988a-62c199219093,b6fab17c-d730-4565-ad02-4f0b240474ce,8ec7959f-beb5-4e34-b7e8-90215c7ce3fb,,Marshall Monitor Standard,AUD-5738,293.26,3,879.78,True
07a51de1-f250-4c94-8e77-814f97639ac3,b6fab17c-d730-4565-ad02-4f0b240474ce,eb6d18a0-a72b-4953-a07f-53016ae561fd,,Google Nest Basic,SMA-1312,136.63,3,409.89,True
00133c05-4bee-4e15-974c-6684df07870e,cbf06922-676c-48f9-b962-438ccb7a7237,485a1789-7c4e-41f4-a388-812dc74f6905,80379482-cea3-49cd-9959-48b6390b3ffd,Summer Dress Elite,WOM-2457-BXXL,80.2,3,240.60000000000002,False
f8fb9663-4eb7-4515-bb26-82a5b24c25ed,cbf06922-676c-48f9-b962-438ccb7a7237,363ef7bf-30e4-49fc-b0a3-c1e957ed8e46,,Photo Printer Standard,CAM-8799,398.55,2,797.1,False
24d13f4f-e451-4dbd-a372-88a4dc9863fb,cbf06922-676c-48f9-b962-438ccb7a7237,1880a50a-53c2-4765-8d5d-f260c68da57b,,Xbox Controller Pro,GAM-8839,2216.48,3,6649.4400000000005,True
c74e5edc-334a-4eeb-a1d1-8cfdaba1e5fe,cbf06922-676c-48f9-b962-438ccb7a7237,a6efe868-4059-44e4-824d-35a981fd4caa,,Polo Shirt Pro,MEN-6531,166.13,2,332.26,True
ffbb5171-cc74-4c01-aa32-bc75e35c4636,cbf06922-676c-48f9-b962-438ccb7a7237,158ffa19-d05a-4ed0-bd5c-d7800181842b,,Handbag Basic,BAG-4840,98.73,1,98.73,True
251a9d0f-1251-4b39-8d0d-b56106d3323d,cbf06922-676c-48f9-b962-438ccb7a7237,dd1b50cf-8263-4865-9eef-7e3b3510c29d,,Google Nest Standard,SMA-9570,291.39,3,874.17,True
25c13792-7849-4cdb-9bd3-663c9fcd156c,cbf06922-676c-48f9-b962-438ccb7a7237,cff9b57f-7dea-42b5-9c23-75db5a09e874,,Smart Glasses Premium,WEA-1696,61.47,2,122.94,True
85603ea4-7767-4f43-8381-5c1459ad320b,3ba192bd-d0f8-4b6b-9973-15e714db560b,06772580-6ae0-470b-8569-35ff1ee023a6,46a0a6a5-25ae-40b5-872d-9cc4840b5ecd,School Uniform Pro,KID-5248-BXS,138.95,2,277.9,True
fd374742-8ad8-4dc8-b783-02c4c453eb87,3ba192bd-d0f8-4b6b-9973-15e714db560b,c1359eeb-d573-49ab-b69a-68f83211089b,,Handbag Basic,BAG-4830,32.0,2,64.0,True
e4ec7400-ef90-445f-9a77-6a671cb01c31,3ba192bd-d0f8-4b6b-9973-15e714db560b,6ff61f59-27f5-4f16-8734-10b89e336409,,iPad Mini Premium,TAB-6606,238.46,1,238.46,True
1e2af415-c854-48d3-b19b-e8de73a5ad86,3ba192bd-d0f8-4b6b-9973-15e714db560b,dd1b50cf-8263-4865-9eef-7e3b3510c29d,,Google Nest Standard,SMA-9570,291.39,1,291.39,True
7295a6cc-356f-49ab-a112-5a78fd21b32b,3ba192bd-d0f8-4b6b-9973-15e714db560b,27718268-0ec6-4920-b76c-57c48dabf9a2,,Hoodie Deluxe,KID-8345,16.02,2,32.04,True
75ea5b69-486d-4c96-a2f6-64bdf747a5f9,3ba192bd-d0f8-4b6b-9973-15e714db560b,a25c8cef-ee0a-42c8-b6b9-6e1554b061e3,,Pixel Pro Basic,SMA-3832,2102.92,1,2102.92,True
65ea78c5-2463-437d-8b2d-c0d44c2ae858,a5868675-48ac-4741-9718-f349320d9f76,b12c5d61-54bc-4716-9c31-973800975c5a,,Boots Basic,SHO-3175,110.85,1,110.85,True
ca16b07c-6fcd-4278-bc9a-d853ed44cfde,7c6e1ec5-5816-4d0c-8111-eb31ad9d9dd8,dd1b50cf-8263-4865-9eef-7e3b3510c29d,,Google Nest Standard,SMA-9570,291.39,3,874.17,True
da9f6dc9-e07c-4623-8def-28ba4a292300,7c6e1ec5-5816-4d0c-8111-eb31ad9d9dd8,a6bbcd06-20b8-4a3d-9da9-40edf0bb4773,,Dress Shoes,SHO-5583,185.67,1,185.67,True
52127cb7-684e-4a9d-ad26-05b623f419c8,e934e15c-eb1c-43fd-a874-b6d8f6450911,2f5ac538-16b9-4116-9157-ffd4a6b54a8d,,Smart Thermostat Basic,SMA-2240,838.15,2,1676.3,True
