id,orderId,productId,variantId,productName,productDescription,variantName,variantAttributes,sku,price,quantity,imageUrl,subtotal
1a0b3f27-5b7e-41fe-9dde-edf5a4796930,9f3968c5-8741-4727-b599-9ff1115a878c,27718268-0ec6-4920-b76c-57c48dabf9a2,,Hoodie Deluxe,High-quality hoodie deluxe with excellent features and premium build quality. Perfect for kids' clot...,,{},KID-8345,16.02,4,https://images.example.com/products/KID-8345_1.jpg,64.08
d40f9a85-adb7-463f-b20d-ac9bdaf6014d,9f3968c5-8741-4727-b599-9ff1115a878c,8382c2df-10df-4f94-9c49-cc15004b8f1b,,Button-up Deluxe,High-quality button-up deluxe with excellent features and premium build quality. Perfect for men's c...,,{},MEN-5478,242.33,1,https://images.example.com/products/MEN-5478_1.jpg,242.33
e960e801-a8cd-4e6e-8581-20fbecdd2b3d,356ad116-0adb-4ff0-baf6-cec5da19f3f4,17154c1e-69ac-40af-9ae3-5216484d15de,,Henley Standard,High-quality henley standard with excellent features and premium build quality. Perfect for men's cl...,,{},MEN-5702,84.36,4,https://images.example.com/products/MEN-5702_1.jpg,337.44
736bc605-b007-47d5-af5e-5c061ebcc025,356ad116-0adb-4ff0-baf6-cec5da19f3f4,6c570d91-abec-421e-8efa-517e096eaade,,Huawei P Series Premium,High-quality huawei p series premium with excellent features and premium build quality. Perfect for ...,,{},SMA-7046,2112.0,3,https://images.example.com/products/SMA-7046_1.jpg,6336.0
32f20156-d126-4f1f-94b0-dd2bf1581359,356ad116-0adb-4ff0-baf6-cec5da19f3f4,1522b6a4-50a5-4edc-9fab-fc6bcda5f85e,,Lenovo Tab Deluxe,High-quality lenovo tab deluxe with excellent features and premium build quality. Perfect for tablet...,,{},TAB-6793,324.36,1,https://images.example.com/products/TAB-6793_1.jpg,324.36
b7fb3a9c-9262-421c-bc11-ee7a1b0c9e22,356ad116-0adb-4ff0-baf6-cec5da19f3f4,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,,OnePlus Nord Deluxe,High-quality oneplus nord deluxe with excellent features and premium build quality. Perfect for smar...,,{},SMA-3557,1107.57,4,https://images.example.com/products/SMA-3557_1.jpg,4430.28
e5865249-6f34-40d5-8f7e-232034cda805,76b9e562-20fb-46b2-9f5e-26408336ba03,5365f210-13b2-4e0b-aed5-835d61e95028,,Pajama Set Premium,High-quality pajama set premium with excellent features and premium build quality. Perfect for kids'...,,{},KID-2478,245.18,1,https://images.example.com/products/KID-2478_1.jpg,245.18
288b93f1-20d9-4f8c-8608-8ca89cc045c6,76b9e562-20fb-46b2-9f5e-26408336ba03,8f34d4de-798d-4fcf-a844-5238cea9f2ea,,iPad Air Basic,High-quality ipad air basic with excellent features and premium build quality. Perfect for tablets e...,,{},TAB-3886,155.68,3,https://images.example.com/products/TAB-3886_1.jpg,467.04
48af305b-f3eb-4e79-a7fb-7d1658557061,76b9e562-20fb-46b2-9f5e-26408336ba03,61d868f6-43c2-4bca-a33d-4eff3a4fb097,,Laptop Bag Standard,High-quality laptop bag standard with excellent features and premium build quality. Perfect for bags...,,{},BAG-4373,201.27,3,https://images.example.com/products/BAG-4373_1.jpg,603.8100000000001
3e86f730-5e82-40b4-bd11-febd4675b52a,76b9e562-20fb-46b2-9f5e-26408336ba03,7c4ec45f-4cb9-4ddd-b238-167d58d0d224,,JBL Free Premium,High-quality jbl free premium with excellent features and premium build quality. Perfect for audio &...,,{},AUD-4898,304.09,4,https://images.example.com/products/AUD-4898_1.jpg,1216.36
51636a04-cf7a-4b7c-9787-b6ea81c22a66,c4f73ca5-d05c-454f-99bc-79b3f4efc412,8547b0ab-d519-421c-b307-fb6a330e67e5,,Instant Camera Standard,High-quality instant camera standard with excellent features and premium build quality. Perfect for ...,,{},CAM-3683,682.87,1,https://images.example.com/products/CAM-3683_1.jpg,682.87
f62f6e85-e04d-434e-b261-e28e9f6621f2,c4f73ca5-d05c-454f-99bc-79b3f4efc412,673a05fd-f773-478c-8ed6-f37485cf716d,,Henley Premium,High-quality henley premium with excellent features and premium build quality. Perfect for men's clo...,,{},MEN-1606,89.08,2,https://images.example.com/products/MEN-1606_1.jpg,178.16
a2747025-0ce0-4abe-8516-c3f43a54a42f,c4f73ca5-d05c-454f-99bc-79b3f4efc412,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,7150f0a1-3e10-4127-9696-1412fd33972e,Sandals Deluxe,High-quality sandals deluxe with excellent features and premium build quality. Perfect for shoes ent...,,"{""color"": ""Purple"", ""size"": ""XL""}",SHO-7583-PXL,106.66,2,https://images.example.com/products/SHO-7583_1.jpg,213.32
9a7628e3-facf-40d6-80c7-2a889e2f228b,c4f73ca5-d05c-454f-99bc-79b3f4efc412,509358c1-7c84-46f1-a2c6-a5c6730f112a,,Huawei P Series Elite,High-quality huawei p series elite with excellent features and premium build quality. Perfect for sm...,,{},SMA-7837,636.04,2,https://images.example.com/products/SMA-7837_1.jpg,1272.08
fad59da5-77fe-42df-87d3-62d70da32d6a,78562ef7-8ea2-4e6c-9db7-70287812ac3f,e8de662e-ea59-4ad2-b2f2-81952686ecea,2eb5f56b-db84-4a7c-865f-320b74f898b9,Scarf Basic,High-quality scarf basic with excellent features and premium build quality. Perfect for accessories ...,,"{""color"": ""Brown"", ""size"": ""XS""}",ACC-9119-BXS,161.12,1,https://images.example.com/products/ACC-9119_1.jpg,161.12
5781a764-29bb-4abb-b3c1-0947ffdcc272,78562ef7-8ea2-4e6c-9db7-70287812ac3f,6dc11c93-110b-468d-b4ca-b46fbc7d5bac,,Blouse Plus,High-quality blouse plus with excellent features and premium build quality. Perfect for women's clot...,,{},WOM-1587,57.42,4,https://images.example.com/products/WOM-1587_1.jpg,229.68
f3cb4e39-489c-44bb-a9ad-44e7c5a3fee6,78562ef7-8ea2-4e6c-9db7-70287812ac3f,f7de761f-29f6-4cee-8db2-ebb8f5932aa0,,Button-up Standard,High-quality button-up standard with excellent features and premium build quality. Perfect for men's...,,{},MEN-2041,204.77,2,https://images.example.com/products/MEN-2041_1.jpg,409.54
e8d32332-135f-40a1-934a-81611529317f,4eee8d5a-e9dc-4fad-ba7e-7e13f245a6b8,7b165a7e-a5ef-48ad-99a6-2f86a26feaf5,,Gaming Mouse Elite,High-quality gaming mouse elite with excellent features and premium build quality. Perfect for gamin...,,{},GAM-2361,1824.94,2,https://images.example.com/products/GAM-2361_1.jpg,3649.88
6fec8661-f66d-4226-a2b2-16c0bf097611,4eee8d5a-e9dc-4fad-ba7e-7e13f245a6b8,b1aea33f-c70b-4bb3-ac66-7ba963aab2d1,,Gaming Chair Deluxe,High-quality gaming chair deluxe with excellent features and premium build quality. Perfect for gami...,,{},GAM-9698,1236.97,1,https://images.example.com/products/GAM-9698_1.jpg,1236.97
99090116-4c80-494d-b2fa-070c8ad7e565,4eee8d5a-e9dc-4fad-ba7e-7e13f245a6b8,54aacb3f-63df-42cd-929f-d3eb3e7b135f,a43d2166-083d-481f-b5ed-f07d8e14af9a,Running Shoes Deluxe,High-quality running shoes deluxe with excellent features and premium build quality. Perfect for sho...,,"{""color"": ""Brown"", ""size"": ""XS""}",SHO-8615-BXS,29.21,1,https://images.example.com/products/SHO-8615_1.jpg,29.21
72f752fc-786f-4713-bfa6-f525e1fd4892,4eee8d5a-e9dc-4fad-ba7e-7e13f245a6b8,cff9b57f-7dea-42b5-9c23-75db5a09e874,,Smart Glasses Premium,High-quality smart glasses premium with excellent features and premium build quality. Perfect for we...,,{},WEA-1696,61.47,3,https://images.example.com/products/WEA-1696_1.jpg,184.41
ecf47a37-6b02-4dc9-aa97-6a7e4393095b,4eee8d5a-e9dc-4fad-ba7e-7e13f245a6b8,ed829c60-c2c4-4414-9a52-9e4746e4ec9a,,Cardigan Plus,High-quality cardigan plus with excellent features and premium build quality. Perfect for women's cl...,,{},WOM-8190,265.04,2,https://images.example.com/products/WOM-8190_1.jpg,530.08
e6509a06-ccf3-45d5-b33d-30193ff8a70b,4eee8d5a-e9dc-4fad-ba7e-7e13f245a6b8,d3ec9408-e526-4d07-beae-d0651f6f29bb,55003295-2a5e-48d7-80cd-6cc5ed337b08,Sneakers Standard,High-quality sneakers standard with excellent features and premium build quality. Perfect for shoes ...,,"{""color"": ""Pink"", ""size"": ""L""}",SHO-2380-PL,80.28,2,https://images.example.com/products/SHO-2380_1.jpg,160.56
9dd1143f-6d8e-45e8-9431-f0e436ef2233,fc86cf20-9704-4980-84e9-006e0cb38f88,0d0eabe6-da39-4d9b-b6ce-b09ebd687175,,Running Shoes Standard,High-quality running shoes standard with excellent features and premium build quality. Perfect for s...,,{},SHO-5644,167.43,2,https://images.example.com/products/SHO-5644_1.jpg,334.86
08750858-9a02-4383-a30a-5aa3da336231,65ac103b-c025-44d5-8384-ee00500bb354,14d413b9-38bd-451e-ac90-eb0d5563dcbe,,MacBook Pro Basic,High-quality macbook pro basic with excellent features and premium build quality. Perfect for laptop...,,{},LAP-6946,1856.0,2,https://images.example.com/products/LAP-6946_1.jpg,3712.0
54ecd3ec-1fce-4249-80e1-564acd463317,65ac103b-c025-44d5-8384-ee00500bb354,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,,ASUS ZenBook Elite,High-quality asus zenbook elite with excellent features and premium build quality. Perfect for lapto...,,{},LAP-4804,1090.36,1,https://images.example.com/products/LAP-4804_1.jpg,1090.36
2cecc2ad-0b1f-4ef8-b394-072cc3e6346b,65ac103b-c025-44d5-8384-ee00500bb354,93e2037d-1605-4db8-b1e9-0e23084a8e9c,7c832e2f-b8b3-460e-9b44-59811d7b3deb,Hat Pro,High-quality hat pro with excellent features and premium build quality. Perfect for accessories enth...,,"{""color"": ""Purple"", ""size"": ""M""}",ACC-5925-PM,141.94,4,https://images.example.com/products/ACC-5925_1.jpg,567.76
728abc35-a63e-4bf5-9d38-6d8effbf6e7d,65ac103b-c025-44d5-8384-ee00500bb354,c44969e1-8660-4e52-be78-176fd6fa0656,,iPad Air Elite,High-quality ipad air elite with excellent features and premium build quality. Perfect for tablets e...,,{},TAB-2517,119.94,1,https://images.example.com/products/TAB-2517_1.jpg,119.94
6c920411-23a7-40bc-a93a-135e638c9658,a6555a76-e6b5-4fe1-a8b0-06408ce5acce,ed702a34-6433-4f3c-b28d-2b40dbfce74f,,Lenovo Tab Standard,High-quality lenovo tab standard with excellent features and premium build quality. Perfect for tabl...,,{},TAB-5011,349.09,4,https://images.example.com/products/TAB-5011_1.jpg,1396.36
9339d4ee-4c99-4c3c-b8ca-f541edb6d6b9,a6555a76-e6b5-4fe1-a8b0-06408ce5acce,3d87c73c-2648-4298-a151-d082a53aaf4f,,Summer Dress Pro,High-quality summer dress pro with excellent features and premium build quality. Perfect for women's...,,{},WOM-8540,149.15,3,https://images.example.com/products/WOM-8540_1.jpg,447.45000000000005
7b7a017d-2015-40e0-9bf8-bcc9d4fdc0ec,a6555a76-e6b5-4fe1-a8b0-06408ce5acce,a1ad591c-e6ed-4c9c-9454-432914a14597,,Handbag Standard,High-quality handbag standard with excellent features and premium build quality. Perfect for bags & ...,,{},BAG-8474,244.74,3,https://images.example.com/products/BAG-8474_1.jpg,734.22
5160e423-ac3b-4673-95e5-58102d115e31,a6555a76-e6b5-4fe1-a8b0-06408ce5acce,c486682d-244c-4454-bcda-835466a30236,,Scarf,High-quality scarf with excellent features and premium build quality. Perfect for accessories enthus...,,{},ACC-4696,192.39,2,https://images.example.com/products/ACC-4696_1.jpg,384.78
d8dad6df-53ee-4856-8c29-47b22a307f5f,b5d3825c-5cba-4159-894f-3bb4d7a20ebc,aae62747-546e-47c9-98db-156f24400203,,Xiaomi Redmi Elite,High-quality xiaomi redmi elite with excellent features and premium build quality. Perfect for smart...,,{},SMA-4339,1950.77,1,https://images.example.com/products/SMA-4339_1.jpg,1950.77
d30fe155-4d90-4a56-88aa-1f099e1f854c,b5d3825c-5cba-4159-894f-3bb4d7a20ebc,1647f98e-22e1-44e3-86f6-ac850adecf88,,Beats Studio Pro,High-quality beats studio pro with excellent features and premium build quality. Perfect for audio &...,,{},AUD-9834,159.36,4,https://images.example.com/products/AUD-9834_1.jpg,637.44
68ccf882-758e-41d3-a652-034ce2abc448,95ae6f98-41f7-4ac4-a86d-36f84ea687b0,7454e4a1-bc2c-4330-8aff-7301516b1a2b,a4bb9fc9-f3be-4718-b106-d6bfb4efbec8,Skinny Jeans Standard,High-quality skinny jeans standard with excellent features and premium build quality. Perfect for wo...,,"{""color"": ""Yellow"", ""size"": ""S""}",WOM-6945-YS,171.05,3,https://images.example.com/products/WOM-6945_1.jpg,513.1500000000001
69aa5b1b-8629-4b4e-bde4-757aca032b8b,95ae6f98-41f7-4ac4-a86d-36f84ea687b0,11fa87c3-e1aa-42f6-84a8-5b7d176337cd,,ASUS ZenBook Elite,High-quality asus zenbook elite with excellent features and premium build quality. Perfect for lapto...,,{},LAP-4804,1090.36,3,https://images.example.com/products/LAP-4804_1.jpg,3271.08
43238b9c-d017-4043-bdea-b7b06acb64d6,95ae6f98-41f7-4ac4-a86d-36f84ea687b0,d076961e-1d1b-4d7d-aa39-61ef2be064b6,,Gaming Chair,High-quality gaming chair with excellent features and premium build quality. Perfect for gaming enth...,,{},GAM-5597,2173.62,3,https://images.example.com/products/GAM-5597_1.jpg,6520.86
e97bdbc1-e80b-49db-8ef1-f5d8ccb32573,95ae6f98-41f7-4ac4-a86d-36f84ea687b0,cb5e166d-dc41-41ce-bd8d-f3868da1e5e0,4a83be73-ca6d-4dd9-b61a-d5dd07a89a5e,Sweater Premium,High-quality sweater premium with excellent features and premium build quality. Perfect for men's cl...,,"{""color"": ""Pink"", ""size"": ""L""}",MEN-1981-PL,127.02,2,https://images.example.com/products/MEN-1981_1.jpg,254.04
c6f533b2-00f7-4fb8-bd18-d03fd4be0018,95ae6f98-41f7-4ac4-a86d-36f84ea687b0,f7de761f-29f6-4cee-8db2-ebb8f5932aa0,e38a47c3-3a06-4665-ac38-9dae98a229bf,Button-up Standard,High-quality button-up standard with excellent features and premium build quality. Perfect for men's...,,"{""color"": ""Green"", ""size"": ""S""}",MEN-2041-GS,218.63,4,https://images.example.com/products/MEN-2041_1.jpg,874.52
56fd4839-e021-4842-9221-1b292a72c7e6,d943fce1-39f7-4d83-8daa-ad5b0528fb5a,c151d8af-ea36-4334-aaa9-549643416a8e,,Apple Watch Pro,High-quality apple watch pro with excellent features and premium build quality. Perfect for wearable...,,{},WEA-1229,300.52,3,https://images.example.com/products/WEA-1229_1.jpg,901.56
912492d9-4bf9-4a59-a18a-e5b97d77da26,d943fce1-39f7-4d83-8daa-ad5b0528fb5a,57734fa6-e8d7-461e-9857-b3dd8290766f,,iPad Air Deluxe,High-quality ipad air deluxe with excellent features and premium build quality. Perfect for tablets ...,,{},TAB-8649,516.45,3,https://images.example.com/products/TAB-8649_1.jpg,1549.3500000000001
053ca744-8f9b-44a3-9317-41903360b73a,d943fce1-39f7-4d83-8daa-ad5b0528fb5a,d636cf16-f1f7-485b-80b1-dc82533e22cd,0c9c2ae1-af20-48dc-9b69-e12bd5338352,Romper,High-quality romper with excellent features and premium build quality. Perfect for kids' clothing en...,,"{""color"": ""Pink"", ""size"": ""M""}",KID-5019-PM,101.65,1,https://images.example.com/products/KID-5019_1.jpg,101.65
4d342b65-cb89-4abc-acae-fee2f2b2e7df,21523a59-26cc-4ae6-9fcf-6f94cffa9300,f715ef9b-5f5d-4433-9633-798abb23c19a,,Lenovo Tab Pro,High-quality lenovo tab pro with excellent features and premium build quality. Perfect for tablets e...,,{},TAB-5949,420.64,3,https://images.example.com/products/TAB-5949_1.jpg,1261.92
66443f33-cb36-4fc1-9b1b-d6ee0caeddbe,21523a59-26cc-4ae6-9fcf-6f94cffa9300,8e93c4c9-3182-4c61-96da-36cd10ed3f77,,Smart Ring Basic,High-quality smart ring basic with excellent features and premium build quality. Perfect for wearabl...,,{},WEA-9147,379.83,1,https://images.example.com/products/WEA-9147_1.jpg,379.83
d6b93a1b-1793-4d9b-9654-829c6c44cad0,21523a59-26cc-4ae6-9fcf-6f94cffa9300,93f54268-3877-43c2-b776-eeafbc5381bd,,Watch,High-quality watch with excellent features and premium build quality. Perfect for accessories enthus...,,{},ACC-5831,92.29,1,https://images.example.com/products/ACC-5831_1.jpg,92.29
e0689b03-cafb-4fcc-b0c0-0077ce920f1e,21523a59-26cc-4ae6-9fcf-6f94cffa9300,b10c01dd-2315-4944-8b5d-0855d54b90c2,,Alienware Gaming Standard,High-quality alienware gaming standard with excellent features and premium build quality. Perfect fo...,,{},LAP-8558,947.71,2,https://images.example.com/products/LAP-8558_1.jpg,1895.42
4d68bed9-195a-4dbd-9fb1-37816f4e0c82,21523a59-26cc-4ae6-9fcf-6f94cffa9300,6153f3ec-ee5d-4b35-8477-54eed8e9d0b3,,Camera Lens Standard,High-quality camera lens standard with excellent features and premium build quality. Perfect for cam...,,{},CAM-7111,429.59,3,https://images.example.com/products/CAM-7111_1.jpg,1288.77
1ce8a4b2-2e25-41d3-afbe-30d0ddf0fca0,21523a59-26cc-4ae6-9fcf-6f94cffa9300,2378653d-ca7f-4ba3-91b0-fdf82ea394c6,,Belt Basic,High-quality belt basic with excellent features and premium build quality. Perfect for accessories e...,,{},ACC-3793,138.76,4,https://images.example.com/products/ACC-3793_1.jpg,555.04
b999fb9f-656b-4779-a249-ea7e92a82857,aa43525f-0694-48d1-8c3a-bad8de914b68,23e4cfa3-8d11-455e-a5cb-1b92b22bb14d,,Hat Deluxe,High-quality hat deluxe with excellent features and premium build quality. Perfect for accessories e...,,{},ACC-6597,192.61,3,https://images.example.com/products/ACC-6597_1.jpg,577.83
646a6f17-7fa3-441c-90a8-969fe42f5902,aa43525f-0694-48d1-8c3a-bad8de914b68,463f9af4-81e8-45b8-854d-da95a3f340f9,,Huawei P Series Plus,High-quality huawei p series plus with excellent features and premium build quality. Perfect for sma...,,{},SMA-8046,1743.7,1,https://images.example.com/products/SMA-8046_1.jpg,1743.7
30e329ea-c22d-48db-b581-89cbf9efcf2c,aa43525f-0694-48d1-8c3a-bad8de914b68,1522b6a4-50a5-4edc-9fab-fc6bcda5f85e,,Lenovo Tab Deluxe,High-quality lenovo tab deluxe with excellent features and premium build quality. Perfect for tablet...,,{},TAB-6793,324.36,3,https://images.example.com/products/TAB-6793_1.jpg,973.08
d48b86dc-d149-4a58-9cad-356cf405d565,aa43525f-0694-48d1-8c3a-bad8de914b68,ed702a34-6433-4f3c-b28d-2b40dbfce74f,,Lenovo Tab Standard,High-quality lenovo tab standard with excellent features and premium build quality. Perfect for tabl...,,{},TAB-5011,349.09,4,https://images.example.com/products/TAB-5011_1.jpg,1396.36
b3d66682-2549-4d10-acdb-fda8149dff78,aa43525f-0694-48d1-8c3a-bad8de914b68,9dd3fa57-6473-4ff6-9f9e-2c6824c8c260,,Jewelry,High-quality jewelry with excellent features and premium build quality. Perfect for accessories enth...,,{},ACC-9125,134.97,1,https://images.example.com/products/ACC-9125_1.jpg,134.97
b9202786-7acb-4e63-afde-2e50f1ad78da,08d00598-01ca-4ad9-85c7-ad599435bbe4,f6a25213-23ae-4e96-9c43-e9f54444eef9,,Gaming Chair,High-quality gaming chair with excellent features and premium build quality. Perfect for gaming enth...,,{},GAM-5803,2349.78,4,https://images.example.com/products/GAM-5803_1.jpg,9399.12
d5a92aa0-fa84-4011-9ce6-dc31ea11cf44,08d00598-01ca-4ad9-85c7-ad599435bbe4,e8b88fb0-a423-4050-9953-fcc7cd761c6b,,Skinny Jeans Plus,High-quality skinny jeans plus with excellent features and premium build quality. Perfect for women'...,,{},WOM-1050,192.2,2,https://images.example.com/products/WOM-1050_1.jpg,384.4
ac6505d5-18d1-47fa-b2de-c4812cec8795,08d00598-01ca-4ad9-85c7-ad599435bbe4,a4aea3f8-c0af-47cc-b244-c2b912c82b37,,MacBook Pro Premium,High-quality macbook pro premium with excellent features and premium build quality. Perfect for lapt...,,{},LAP-3920,1644.39,3,https://images.example.com/products/LAP-3920_1.jpg,4933.17
6a22cac2-87c6-4cc4-9a7c-dfe556113693,08d00598-01ca-4ad9-85c7-ad599435bbe4,a703f494-11dc-4d67-943c-bfa86b3c0b1d,,Beats Studio,High-quality beats studio with excellent features and premium build quality. Perfect for audio & hea...,,{},AUD-5699,94.38,2,https://images.example.com/products/AUD-5699_1.jpg,188.76
ea83a658-e7b9-4258-bb09-51fffa71b2bb,9cf00f5a-adef-4dfc-913e-babf6e8414f5,3c974f79-455d-47cd-9d0a-e61f8a6e2b5a,,HD 650 Plus,High-quality hd 650 plus with excellent features and premium build quality. Perfect for audio & head...,,{},AUD-8317,141.43,4,https://images.example.com/products/AUD-8317_1.jpg,565.72
a53f4904-98ec-4d7c-b1de-415e78761552,9cf00f5a-adef-4dfc-913e-babf6e8414f5,8547b0ab-d519-421c-b307-fb6a330e67e5,,Instant Camera Standard,High-quality instant camera standard with excellent features and premium build quality. Perfect for ...,,{},CAM-3683,682.87,3,https://images.example.com/products/CAM-3683_1.jpg,2048.61
30238429-9e16-4263-b139-8de6828a308f,46b308d0-a27d-4013-9c3a-f80019f6c493,d33ed18c-d598-43bd-bb9d-a459fb866368,,Clutch Plus,High-quality clutch plus with excellent features and premium build quality. Perfect for bags & lugga...,,{},BAG-6567,81.32,1,https://images.example.com/products/BAG-6567_1.jpg,81.32
e4239a44-8499-4da9-8979-a572fc74ae3f,46b308d0-a27d-4013-9c3a-f80019f6c493,17154c1e-69ac-40af-9ae3-5216484d15de,,Henley Standard,High-quality henley standard with excellent features and premium build quality. Perfect for men's cl...,,{},MEN-5702,84.36,3,https://images.example.com/products/MEN-5702_1.jpg,253.07999999999998
e4b168e8-92a0-4f85-bd8f-d90a56e1f7ef,46b308d0-a27d-4013-9c3a-f80019f6c493,a4aea3f8-c0af-47cc-b244-c2b912c82b37,,MacBook Pro Premium,High-quality macbook pro premium with excellent features and premium build quality. Perfect for lapt...,,{},LAP-3920,1644.39,2,https://images.example.com/products/LAP-3920_1.jpg,3288.78
4a5e527b-c66f-43ea-b1cd-e8bf20878bb5,71ca2a80-ca20-44da-945b-587bed8b9352,32d1f96d-b14c-48ed-ab44-8f60758f0994,,Huawei P Series,High-quality huawei p series with excellent features and premium build quality. Perfect for smartpho...,,{},SMA-1651,970.83,3,https://images.example.com/products/SMA-1651_1.jpg,2912.4900000000002
387c6bdc-e8dd-49eb-9330-d56a7243fcf7,71ca2a80-ca20-44da-945b-587bed8b9352,0c68ff00-91ea-4a61-9720-5cd4b7205d82,,HP Spectre,High-quality hp spectre with excellent features and premium build quality. Perfect for laptops enthu...,,{},LAP-2865,1050.99,2,https://images.example.com/products/LAP-2865_1.jpg,2101.98
11dda48b-2cfe-4660-875b-93575888a888,71ca2a80-ca20-44da-945b-587bed8b9352,d3ec9408-e526-4d07-beae-d0651f6f29bb,,Sneakers Standard,High-quality sneakers standard with excellent features and premium build quality. Perfect for shoes ...,,{},SHO-2380,80.2,4,https://images.example.com/products/SHO-2380_1.jpg,320.8
9055bbc5-b190-40bc-8bd2-748d8ececc87,71ca2a80-ca20-44da-945b-587bed8b9352,abdaf101-9e5c-49d1-a56a-b15d346f734f,,Tripod Pro,High-quality tripod pro with excellent features and premium build quality. Perfect for cameras enthu...,,{},CAM-6047,594.01,3,https://images.example.com/products/CAM-6047_1.jpg,1782.03
d3be4971-15a9-4c43-b9b4-dc055be44fcd,71ca2a80-ca20-44da-945b-587bed8b9352,b51b0220-1ab3-4a75-8f3b-963a9f529af8,,Play Dress Plus,High-quality play dress plus with excellent features and premium build quality. Perfect for kids' cl...,,{},KID-2975,242.31,2,https://images.example.com/products/KID-2975_1.jpg,484.62
1382dc1e-e61f-4873-99a2-2218df90a60c,71ca2a80-ca20-44da-945b-587bed8b9352,68db4103-e11f-40bf-8f10-d9bec8df67c3,,School Uniform Deluxe,High-quality school uniform deluxe with excellent features and premium build quality. Perfect for ki...,,{},KID-3572,215.36,1,https://images.example.com/products/KID-3572_1.jpg,215.36
b9a848bc-3d45-4ada-a1a7-e855cf07c408,f97ed0f7-bedb-49b9-9549-714ec7b82959,08be7532-5634-4711-8f5d-87bbad608a54,,Gaming Mouse,High-quality gaming mouse with excellent features and premium build quality. Perfect for gaming enth...,,{},GAM-8452,2223.23,3,https://images.example.com/products/GAM-8452_1.jpg,6669.6900000000005
70a5323c-fdce-4187-94b5-dfe7ea5e345f,f97ed0f7-bedb-49b9-9549-714ec7b82959,54aacb3f-63df-42cd-929f-d3eb3e7b135f,,Running Shoes Deluxe,High-quality running shoes deluxe with excellent features and premium build quality. Perfect for sho...,,{},SHO-8615,31.77,1,https://images.example.com/products/SHO-8615_1.jpg,31.77
54364220-a9b1-45f3-b396-a1a03114114c,dda75f13-c14d-453a-b70b-23cd611d5a9e,5036a415-8d9e-4773-a44c-951eb09e8bab,,Smart Thermostat Pro,High-quality smart thermostat pro with excellent features and premium build quality. Perfect for sma...,,{},SMA-2978,706.03,3,https://images.example.com/products/SMA-2978_1.jpg,2118.09
2871590c-fecd-43b2-ba7e-6af7582a4f67,dda75f13-c14d-453a-b70b-23cd611d5a9e,8547b0ab-d519-421c-b307-fb6a330e67e5,,Instant Camera Standard,High-quality instant camera standard with excellent features and premium build quality. Perfect for ...,,{},CAM-3683,682.87,1,https://images.example.com/products/CAM-3683_1.jpg,682.87
e1f7c401-8d82-4800-becc-fbb531e30a67,dda75f13-c14d-453a-b70b-23cd611d5a9e,e8de662e-ea59-4ad2-b2f2-81952686ecea,2eb5f56b-db84-4a7c-865f-320b74f898b9,Scarf Basic,High-quality scarf basic with excellent features and premium build quality. Perfect for accessories ...,,"{""color"": ""Brown"", ""size"": ""XS""}",ACC-9119-BXS,161.12,1,https://images.example.com/products/ACC-9119_1.jpg,161.12
4adf2a18-7051-448b-a3d6-74d97811df74,dda75f13-c14d-453a-b70b-23cd611d5a9e,a5cb0b65-9e26-4e48-b882-9f9c791c1e51,,Echo Dot Premium,High-quality echo dot premium with excellent features and premium build quality. Perfect for smart h...,,{},SMA-5365,823.68,3,https://images.example.com/products/SMA-5365_1.jpg,2471.04
fedb7332-249c-4785-937e-ef0bbe4b7a2d,566d1f51-0829-43b3-b58e-700687c7904f,06772580-6ae0-470b-8569-35ff1ee023a6,dd1ee5e4-04c4-42a7-9d05-de44f17bd7e4,School Uniform Pro,High-quality school uniform pro with excellent features and premium build quality. Perfect for kids'...,,"{""color"": ""Black"", ""size"": ""XL""}",KID-5248-BXL,138.17,2,https://images.example.com/products/KID-5248_1.jpg,276.34
81d02583-720b-44df-b059-52b47865395e,566d1f51-0829-43b3-b58e-700687c7904f,b804d759-67a5-4f32-bc65-23332171283e,,iPhone Pro Max Standard,High-quality iphone pro max standard with excellent features and premium build quality. Perfect for ...,,{},SMA-4288,896.81,3,https://images.example.com/products/SMA-4288_1.jpg,2690.43
f16723a0-eafe-4316-82cd-bd3896213e51,566d1f51-0829-43b3-b58e-700687c7904f,158ffa19-d05a-4ed0-bd5c-d7800181842b,,Handbag Basic,High-quality handbag basic with excellent features and premium build quality. Perfect for bags & lug...,,{},BAG-4840,98.73,2,https://images.example.com/products/BAG-4840_1.jpg,197.46
9730c41a-3d7f-4d5b-973c-58211028012d,566d1f51-0829-43b3-b58e-700687c7904f,ca635524-b780-43d9-9b3a-3fd3ec36f6c7,,Smart Lock Basic,High-quality smart lock basic with excellent features and premium build quality. Perfect for smart h...,,{},SMA-4104,254.46,3,https://images.example.com/products/SMA-4104_1.jpg,763.38
de7bcd5f-0c92-433e-9013-17cf3d68c39d,566d1f51-0829-43b3-b58e-700687c7904f,3c974f79-455d-47cd-9d0a-e61f8a6e2b5a,,HD 650 Plus,High-quality hd 650 plus with excellent features and premium build quality. Perfect for audio & head...,,{},AUD-8317,141.43,3,https://images.example.com/products/AUD-8317_1.jpg,424.29
